日期,臺北市,新北市,基隆市,桃園市,新竹縣,苗栗縣,臺中市,彰化縣,南投縣,雲林縣,嘉義市,嘉義縣,臺南市,高雄市,屏東縣,宜蘭縣,花蓮縣,臺東縣,澎湖縣,金門縣,連江縣
2009-08-23,0.2,0.0,7.7,0.0,-99,0.0,0.0,0.0,0.0,5.0,0.0,79.5,0.0,1.0,11.5,0.0,0.0,0.3,0.0,0.0,0.0
2009-08-24,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,5.0,3.2,2.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0
2009-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,3.6,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,14.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-29,0.0,0.0,0.0,0.0,0.0,4.5,3.4,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-30,-99,4.0,0.0,0.0,0.0,13.5,22.2,0.0,0.0,0.0,36.0,0.0,0.0,17.5,0.0,0.0,0.5,-99,0.0,0.0,4.5
2009-08-31,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.8,0.0,0.0,31.0,0.0,12.9,0.0,0.0,8.5,0.0,12.0
2009-09-01,0.0,0.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.5,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0
2009-09-02,36.1,12.9,17.5,0.0,0.0,0.0,10.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.9,0.0,0.0,0.0,0.0
2009-09-03,23.7,12.4,77.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.2,24.5,0.0,0.0,0.0,6.3,1.0,0.0,0.0,0.0,0.5
2009-09-04,7.5,1.5,18.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-99,9.0,0.0,-99,0.0,13.4,0.0,0.0,0.3,0.0,0.4
2009-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-99,0.0,0.8,0.0,0.0,0.3,0.0,0.0
2009-09-06,0.0,0.0,4.2,0.0,0.0,4.0,0.0,0.0,0.0,26.0,18.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0
2009-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,0.0,0.0,0.0,0.0
2009-09-08,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,0.0,0.0
2009-09-09,0.0,1.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,5.8,0.0,6.5,0.0,0.2,29.0,0.0,0.0,0.0,0.0
2009-09-10,-99,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,20.5,0.0,113.0,0.0,0.3,0.0,0.0,0.0
2009-09-11,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,-99,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.5,0.0,0.0,0.0,0.0
2009-09-13,4.0,4.0,9.8,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,4.5,40.0,59.5,23.7,32.3,0.0,1.5,4.1
2009-09-14,0.0,0.0,0.0,0.0,0.0,5.0,0.9,18.5,1.1,2.5,11.0,0.0,0.0,0.0,2.4,0.5,0.0,4.5,0.4,20.5,0.5
2009-09-15,2.0,0.0,0.0,0.0,11.5,16.5,55.4,6.0,13.0,103.5,1.2,0.0,0.0,5.0,4.5,0.1,0.0,0.0,3.0,2.2,0.0
2009-09-16,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.2,0.0,20.0,0.0,0.0,0.0,64.0
2009-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,15.0,0.0,0.0,0.0
2009-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,10.2,0.0,0.0,23.0
2009-09-19,0.3,2.5,14.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,2.0,1.5,8.5,-99,2.0
2009-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2
2009-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.5,8.5,0.0,0.0,0.3
2009-09-23,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,1.5,31.1,3.6,3.6,0.0,0.0,1.0
2009-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,30.5,15.4,2.6,0.7,0.0,0.0,2.0
2009-09-25,0.0,0.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.0,0.0,2.0
2009-09-26,0.3,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,2.1,3.5,16.1,0.0,0.0,0.0
2009-09-27,9.0,6.0,30.6,0.0,0.5,7.0,4.6,0.0,20.0,2.0,2.6,31.0,4.0,5.0,23.0,50.1,120.5,58.5,-99,0.0,0.4
2009-09-28,43.1,78.8,169.5,5.0,3.7,1.0,-99,0.0,2.5,0.0,-99,9.5,1.0,5.5,34.5,153.9,33.0,55.1,-99,0.0,10.9
2009-09-29,82.0,53.0,102.5,2.0,1.6,10.5,2.9,0.0,7.0,13.0,57.5,13.5,1.5,1.0,46.0,114.2,61.0,3.6,1.3,4.1,27.7
2009-09-30,2.5,0.0,0.5,0.0,0.0,37.5,45.9,0.0,14.0,52.0,53.2,44.0,14.0,72.5,35.0,21.8,15.5,0.2,0.5,1.6,2.1
2009-10-01,5.5,41.0,6.1,0.0,0.0,0.5,0.1,0.0,-99,1.5,-99,0.3,28.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2009-10-02,-99,0.0,2.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0
2009-10-03,2.0,0.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.1,5.1,0.0,0.0,0.0,0.0
2009-10-04,9.2,5.9,144.0,1.5,0.4,0.0,0.0,0.0,0.0,0.0,0.3,2.5,0.5,3.0,49.0,148.0,58.5,31.5,-99,0.0,0.0
2009-10-05,97.5,60.5,153.5,32.5,31.6,23.5,6.4,8.5,21.5,28.0,6.0,141.5,12.5,45.0,81.0,199.0,330.0,67.0,11.1,0.0,5.5
2009-10-06,5.5,20.5,20.0,6.5,5.8,9.0,5.9,0.5,6.0,0.0,0.0,7.0,0.0,0.5,34.5,28.7,120.0,26.5,0.0,0.0,0.0
2009-10-07,0.5,7.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
2009-10-08,0.4,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0
2009-10-09,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.8,4.0,4.1,0.0,0.0,0.0
2009-10-10,1.1,0.4,24.5,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,6.8,0.0,0.0,0.0,95.7,140.0,18.0,0.0,0.0,1.1
2009-10-11,0.5,0.0,59.0,1.0,-99,0.0,0.0,0.0,2.0,0.0,0.8,10.5,0.0,0.0,12.5,69.5,136.5,4.0,0.4,0.7,7.5
2009-10-12,1.4,3.0,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,74.3,145.5,-99,0.0,0.0,-99
2009-10-13,-99,0.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,40.0,79.0,2.0,0.0,0.0,0.0
2009-10-14,0.4,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,5.0,1.2,0.0,0.0,0.3
2009-10-15,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,16.9,2.0,0.7,0.0,0.0,0.0
2009-10-16,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0
2009-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2009-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2009-10-20,-99,0.0,-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-22,8.3,9.2,3.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0
2009-10-23,56.5,48.0,61.0,6.0,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.1,0.0,0.2,0.0,0.0,0.0
2009-10-24,7.0,4.5,19.8,1.0,4.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.5,0.0,-99,0.0,0.0
2009-10-25,0.2,2.2,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0
2009-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0
2009-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0
2009-10-30,-99,0.0,-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,-99,0.0,0.0,0.0,0.0
2009-10-31,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2009-11-01,2.4,1.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0
2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2009-11-03,0.3,0.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.3
2009-11-04,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0
2009-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.5,40.5,0.0,0.0,0.0
2009-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0
2009-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1
2009-11-10,1.5,10.3,0.4,5.0,6.0,5.5,8.0,20.0,5.0,11.0,-99,0.0,-99,0.0,0.0,0.0,0.0,0.0,10.4,0.0,10.0
2009-11-11,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,13.7
2009-11-12,4.2,5.1,15.8,4.0,1.6,0.5,0.0,0.0,0.0,0.0,-99,0.0,0.0,0.0,0.0,16.5,-99,0.0,0.5,37.8,27.0
2009-11-13,21.0,30.9,32.9,31.0,37.3,29.5,8.0,20.0,11.5,5.0,5.2,5.7,2.0,8.5,-99,9.0,11.5,0.4,44.8,24.4,9.5
2009-11-14,0.0,0.8,1.5,0.5,0.0,5.0,0.0,0.0,0.5,0.0,0.0,5.3,0.0,0.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0
2009-11-15,1.3,0.9,2.8,2.0,4.8,5.5,0.0,0.0,4.5,0.0,1.0,7.5,1.0,0.0,0.0,-99,0.5,0.0,0.0,0.0,1.0
2009-11-16,6.0,4.9,6.5,1.5,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.8,11.5
2009-11-17,6.1,28.0,53.0,25.0,7.3,7.0,0.0,0.0,-99,0.0,-99,4.0,-99,0.0,0.0,4.4,0.5,0.0,0.4,2.5,8.5
2009-11-18,6.0,4.9,66.3,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.1,5.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
2009-11-19,-99,1.1,57.5,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.5
2009-11-20,2.4,14.0,48.4,7.5,4.7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,-99,0.0,-99
2009-11-21,-99,6.3,52.5,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0
2009-11-22,0.6,3.1,31.8,7.0,6.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.3,0.0,0.0
2009-11-23,1.2,0.2,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.1,0.0,0.0,0.0,0.0
2009-11-24,0.1,2.7,4.5,1.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2.6,0.0,0.0,0.0
2009-11-25,-99,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0
2009-11-26,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.5,0.0,0.0,0.0,0.0
2009-11-27,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,11.0,0.0,0.0,0.0,0.0
2009-11-28,0.6,3.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0
2009-11-29,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2009-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-03,0.2,0.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2009-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-05,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
2009-12-07,0.5,0.0,-99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,11.9,0.0,0.5,1.3,0.0,0.0
2009-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.5,0.0,1.5,5.6
2009-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.7
2009-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8
2009-12-11,0.1,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0
2009-12-12,6.6,4.5,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,0.0,0.0,0.0,0.0,0.0
2009-12-13,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.2,0.0,0.0,0.0,0.0
2009-12-14,1.4,2.1,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0
2009-12-15,0.0,1.8,3.5,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.7,0.0,0.8,3.5,8.6
2009-12-16,8.5,21.0,37.0,11.5,8.0,7.5,0.5,0.0,1.5,3.0,3.7,19.0,3.5,0.0,0.0,8.5,2.6,0.4,-99,0.5,0.0
2009-12-17,13.0,16.0,39.1,4.0,0.7,2.5,0.2,0.0,9.0,1.5,4.0,27.5,3.0,0.0,0.0,17.4,10.0,0.2,-99,0.6,4.6
2009-12-18,3.6,1.8,4.5,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,-99,0.0,0.0
2009-12-19,1.0,0.4,2.7,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0
2009-12-20,-99,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2009-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.7,2.5,0.0,-99,0.0,0.0,2.0,0.2,1.5,0.0,0.0
2009-12-25,0.5,0.6,1.8,0.5,0.0,4.5,6.3,3.0,1.0,0.5,0.5,4.5,0.0,0.5,4.0,-99,1.5,7.3,1.2,0.0,0.0
2009-12-26,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0
2009-12-27,10.0,12.9,30.7,16.5,11.8,16.0,1.1,0.5,0.0,1.0,-99,0.0,0.0,0.0,0.0,0.4,0.5,0.0,1.8,1.5,6.6
2009-12-28,10.5,7.0,20.4,5.5,9.2,12.0,4.8,2.0,3.0,6.0,2.8,6.0,1.0,0.0,0.0,9.5,5.0,0.0,0.3,0.2,0.0
2009-12-29,0.7,0.0,0.4,1.0,2.9,2.0,-99,0.0,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.3,3.7
2009-12-30,6.5,6.5,3.5,6.0,7.6,6.5,3.1,6.5,2.0,6.0,1.6,3.5,1.0,0.0,0.0,1.7,0.5,0.6,4.5,1.7,0.0
2009-12-31,0.6,0.0,0.3,0.0,0.7,4.0,0.4,0.0,7.5,1.0,4.9,10.5,0.5,0.0,0.0,1.7,1.0,0.5,0.3,0.0,0.0
2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.7
2010-01-02,4.5,8.0,7.0,20.5,18.4,20.5,4.1,1.0,1.5,1.0,1.2,4.0,7.5,0.0,0.0,0.4,3.0,-99,-99,13.5,9.9
2010-01-03,9.0,6.5,5.0,7.0,9.5,13.5,7.4,3.5,18.0,7.0,3.0,22.0,2.0,1.0,0.0,1.8,4.2,3.4,1.0,2.2,0.0
2010-01-04,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2010-01-05,0.2,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
2010-01-06,5.5,12.0,37.0,10.0,9.0,6.0,4.1,2.0,3.5,1.0,0.3,2.1,0.0,0.0,0.0,11.7,0.2,0.0,0.4,7.2,6.5
2010-01-07,19.0,12.5,41.5,6.0,5.3,9.5,2.0,1.0,2.7,0.5,0.1,0.5,0.0,0.0,0.0,20.8,7.5,0.0,0.0,1.1,0.0
2010-01-08,24.0,17.5,54.0,4.0,6.3,18.0,8.7,2.0,13.5,9.0,10.0,21.5,3.5,0.5,-99,23.3,10.0,0.3,5.0,0.7,0.1
2010-01-09,-99,0.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0
2010-01-10,1.9,2.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.2,1.0,0.0,0.0,-99
2010-01-11,4.4,12.0,13.5,5.0,4.0,0.5,0.2,0.0,0.5,0.0,0.1,0.4,0.0,0.0,0.0,2.0,0.1,0.0,0.6,0.8,4.0
2010-01-12,7.0,13.0,11.1,5.5,3.5,4.0,1.6,0.5,1.0,0.0,0.0,0.7,0.0,0.0,0.0,2.5,4.2,1.0,0.0,0.1,0.5
2010-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-16,0.2,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9,15.5,0.9,0.0,0.0,0.0
2010-01-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.8,7.0,0.4,0.0,0.0,0.0
2010-01-18,0.0,0.0,-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.5,0.0,0.0,0.0
2010-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.7,0.0,0.0,0.0
2010-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2010-01-21,0.0,0.0,19.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.5,4.9,0.0,-99,11.0
2010-01-22,4.0,4.9,26.5,6.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.5
